"","season_name","season","episode","title","day","challenge_type","winners","winning_tribe"
"1188","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Caleb","Gondol"
"1189","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Anna","Gondol"
"1190","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Nick","Gondol"
"1191","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Julia","Gondol"
"1192","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Tai","Gondol"
"1193","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"reward","Michele","Gondol"
"1194","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Caleb","Gondol"
"1195","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Anna","Gondol"
"1196","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Nick","Gondol"
"1197","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Julia","Gondol"
"1198","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Tai","Gondol"
"1199","Survivor: Kaoh Rong",32,3,"The Circle of Life",8,"immunity","Michele","Gondol"
"1200","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"reward","Peter","Chan Loh"
"1201","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"reward","Neal","Chan Loh"
"1202","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"reward","Debbie","Chan Loh"
"1203","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"reward","Joe","Chan Loh"
"1204","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"reward","Aubry","Chan Loh"
"1205","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"immunity","Peter","Chan Loh"
"1206","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"immunity","Neal","Chan Loh"
"1207","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"immunity","Debbie","Chan Loh"
"1208","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"immunity","Joe","Chan Loh"
"1209","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",9,"immunity","Aubry","Chan Loh"
"1210","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"reward","Anna","Gondol"
"1211","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"reward","Nick","Gondol"
"1212","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"reward","Julia","Gondol"
"1213","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"reward","Tai","Gondol"
"1214","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"reward","Michele","Gondol"
"1215","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"immunity","Anna","Gondol"
"1216","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"immunity","Nick","Gondol"
"1217","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"immunity","Julia","Gondol"
"1218","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"immunity","Tai","Gondol"
"1219","Survivor: Kaoh Rong",32,4,"Signed, Sealed and Delivered",11,"immunity","Michele","Gondol"
"1220","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Julia",NA
"1221","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Neal","Chan Loh"
"1222","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Nick","Chan Loh"
"1223","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Debbie","Chan Loh"
"1224","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Jason","Chan Loh"
"1225","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Cydney","Chan Loh"
"1226","Survivor: Kaoh Rong",32,5,"The Devils We Know",13,"immunity","Michele","Chan Loh"
"1227","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Peter","Gondol"
"1228","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Scot","Gondol"
"1229","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Julia","Gondol"
"1230","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Joe","Gondol"
"1231","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Tai","Gondol"
"1232","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"reward","Aubry","Gondol"
"1233","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Neal","Chan Loh"
"1234","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Nick","Chan Loh"
"1235","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Debbie","Chan Loh"
"1236","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Jason","Chan Loh"
"1237","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Cydney","Chan Loh"
"1238","Survivor: Kaoh Rong",32,6,"Play or Go Home",16,"immunity","Michele","Chan Loh"
"1239","Survivor: Kaoh Rong",32,7,"It's Merge Time",19,"immunity","Nick",NA
"1240","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"reward","Debbie",NA
"1241","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"reward","Julia",NA
"1242","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"reward"," Nick",NA
"1243","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"reward","Scot",NA
"1244","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"reward","Tai",NA
"1245","Survivor: Kaoh Rong",32,8,"The Jocks vs. the Pretty People",22,"immunity","Tai",NA
"1246","Survivor: Kaoh Rong",32,9,"It's Psychological Warfare",24,"reward","Jason",NA
"1247","Survivor: Kaoh Rong",32,9,"It's Psychological Warfare",24,"reward","Julia",NA
"1248","Survivor: Kaoh Rong",32,9,"It's Psychological Warfare",24,"reward","Scot",NA
"1249","Survivor: Kaoh Rong",32,9,"It's Psychological Warfare",24,"reward"," Tai",NA
"1250","Survivor: Kaoh Rong",32,9,"It's Psychological Warfare",24,"immunity","Julia",NA
"1251","Survivor: Kaoh Rong",32,10,"I'm Not Here to Make Good Friends",27,"reward","Julia",NA
"1252","Survivor: Kaoh Rong",32,10,"I'm Not Here to Make Good Friends",27,"reward","Michele",NA
"1253","Survivor: Kaoh Rong",32,10,"I'm Not Here to Make Good Friends",27,"reward","Tai",NA
"1254","Survivor: Kaoh Rong",32,10,"I'm Not Here to Make Good Friends",27,"immunity","Jason",NA
"1255","Survivor: Kaoh Rong",32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,"reward","Cydney",NA
"1256","Survivor: Kaoh Rong",32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,"reward","Michele",NA
"1257","Survivor: Kaoh Rong",32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,"reward","Aubry",NA
"1258","Survivor: Kaoh Rong",32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,"immunity","Michele",NA
"1259","Survivor: Kaoh Rong",32,12,"Now’s the Time to Start Scheming",32,"reward","Jason",NA
"1260","Survivor: Kaoh Rong",32,12,"Now’s the Time to Start Scheming",32,"reward"," Michele",NA
"1261","Survivor: Kaoh Rong",32,12,"Now’s the Time to Start Scheming",32,"reward","Tai",NA
"1262","Survivor: Kaoh Rong",32,12,"Now’s the Time to Start Scheming",32,"immunity","Cydney",NA
"1263","Survivor: Kaoh Rong",32,13,"With Me or Not With Me",34,"reward","Joe",NA
"1264","Survivor: Kaoh Rong",32,13,"With Me or Not With Me",34,"reward","Aubry",NA
"1265","Survivor: Kaoh Rong",32,13,"With Me or Not With Me",34,"reward","Cydney",NA
"1266","Survivor: Kaoh Rong",32,13,"With Me or Not With Me",34,"immunity","None",NA
"1267","Survivor: Kaoh Rong",32,14,"Not Going Down Without a Fight",37,"reward","Aubry",NA
"1268","Survivor: Kaoh Rong",32,14,"Not Going Down Without a Fight",37,"reward","Cydney",NA
"1269","Survivor: Kaoh Rong",32,14,"Not Going Down Without a Fight",37,"immunity","Michele",NA
"1270","Survivor: Kaoh Rong",32,14,"Not Going Down Without a Fight",38,"reward","Michele",NA
"1271","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Vytas","Ta Keo"
"1272","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Shirin","Ta Keo"
"1273","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Peih-Gee","Ta Keo"
"1274","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Jeff","Ta Keo"
"1275","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Terry","Ta Keo"
"1276","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Woo","Ta Keo"
"1277","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Kelly","Ta Keo"
"1278","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Abi-Maria","Ta Keo"
"1279","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Kelley","Ta Keo"
"1280","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Spencer","Ta Keo"
"1281","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Monica","Bayon"
"1282","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Kass","Bayon"
"1283","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Andrew","Bayon"
"1284","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Ciera","Bayon"
"1285","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Stephen","Bayon"
"1286","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Joe","Bayon"
"1287","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Kimmi","Bayon"
"1288","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Keith","Bayon"
"1289","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Tasha","Bayon"
"1290","Survivor: Cambodia",31,1,"Second Chance",3,"reward","Jeremy","Bayon"
"1291","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Monica","Bayon"
"1292","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Kass","Bayon"
"1293","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Andrew","Bayon"
"1294","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Ciera","Bayon"
"1295","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Stephen","Bayon"
"1296","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Joe","Bayon"
"1297","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Kimmi","Bayon"
"1298","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Keith","Bayon"
"1299","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Tasha","Bayon"
"1300","Survivor: Cambodia",31,1,"Second Chance",3,"immunity","Jeremy","Bayon"
"1301","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Monica","Bayon"
"1302","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Kass","Bayon"
"1303","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Andrew","Bayon"
"1304","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Ciera","Bayon"
"1305","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Stephen","Bayon"
"1306","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Joe","Bayon"
"1307","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Kimmi","Bayon"
"1308","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Keith","Bayon"
"1309","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Tasha","Bayon"
"1310","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"reward","Jeremy","Bayon"
"1311","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Monica","Bayon"
"1312","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Kass","Bayon"
"1313","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Andrew","Bayon"
"1314","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Ciera","Bayon"
"1315","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Stephen","Bayon"
"1316","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Joe","Bayon"
"1317","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Kimmi","Bayon"
"1318","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Keith","Bayon"
"1319","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Tasha","Bayon"
"1320","Survivor: Cambodia",31,2,"Survivor MacGyver",6,"immunity","Jeremy","Bayon"
"1321","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Terry","Ta Keo"
"1322","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Kass","Ta Keo"
"1323","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Ciera","Ta Keo"
"1324","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Joe","Ta Keo"
"1325","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Keith","Ta Keo"
"1326","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Kelley","Ta Keo"
"1327","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Monica","Bayon"
"1328","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Kelly","Bayon"
"1329","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Stephen","Bayon"
"1330","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Kimmi","Bayon"
"1331","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Spencer","Bayon"
"1332","Survivor: Cambodia",31,3,"We Got a Rat",9,"immunity","Jeremy","Bayon"
"1333","Survivor: Cambodia",31,4,"What's the Beef?",11,"reward","Andrew",NA
"1334","Survivor: Cambodia",31,4,"What's the Beef?",11,"reward","Terry",NA
"1335","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Monica","Bayon"
"1336","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Kelly","Bayon"
"1337","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Stephen","Bayon"
"1338","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Kimmi","Bayon"
"1339","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Spencer","Bayon"
"1340","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Jeremy","Bayon"
"1341","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Terry","Ta Keo"
"1342","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Kass","Ta Keo"
"1343","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Ciera","Ta Keo"
"1344","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Joe","Ta Keo"
"1345","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Keith","Ta Keo"
"1346","Survivor: Cambodia",31,4,"What's the Beef?",11,"immunity","Kelley","Ta Keo"
"1347","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Terry","Ta Keo"
"1348","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Kass","Ta Keo"
"1349","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Ciera","Ta Keo"
"1350","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Joe","Ta Keo"
"1351","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Keith","Ta Keo"
"1352","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Kelley","Ta Keo"
"1353","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Terry","Ta Keo"
"1354","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Kass","Ta Keo"
"1355","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Ciera","Ta Keo"
"1356","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Joe","Ta Keo"
"1357","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Keith","Ta Keo"
"1358","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Kelley","Ta Keo"
"1359","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Woo","Angkor"
"1360","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Andrew","Angkor"
"1361","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Abi-Maria","Angkor"
"1362","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Tasha","Angkor"
"1363","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Woo","Angkor"
"1364","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Andrew","Angkor"
"1365","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Abi-Maria","Angkor"
"1366","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"reward","Tasha","Angkor"
"1367","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Terry","Ta Keo"
"1368","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Kass","Ta Keo"
"1369","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Ciera","Ta Keo"
"1370","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Joe","Ta Keo"
"1371","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Keith","Ta Keo"
"1372","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Kelley","Ta Keo"
"1373","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Terry","Ta Keo"
"1374","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Kass","Ta Keo"
"1375","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Ciera","Ta Keo"
"1376","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Joe","Ta Keo"
"1377","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Keith","Ta Keo"
"1378","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"reward","Kelley","Ta Keo"
"1379","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Woo","Angkor"
"1380","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Andrew","Angkor"
"1381","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Abi-Maria","Angkor"
"1382","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Tasha","Angkor"
"1383","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Woo","Angkor"
"1384","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Andrew","Angkor"
"1385","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Abi-Maria","Angkor"
"1386","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Tasha","Angkor"
"1387","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Terry","Ta Keo"
"1388","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Kass","Ta Keo"
"1389","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Ciera","Ta Keo"
"1390","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Joe","Ta Keo"
"1391","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Keith","Ta Keo"
"1392","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Kelley","Ta Keo"
"1393","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Terry","Ta Keo"
"1394","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Kass","Ta Keo"
"1395","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Ciera","Ta Keo"
"1396","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Joe","Ta Keo"
"1397","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Keith","Ta Keo"
"1398","Survivor: Cambodia",31,5,"A Snake in the Grass",13,"immunity","Kelley","Ta Keo"
"1399","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Monica","Bayon"
"1400","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Kelly","Bayon"
"1401","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Stephen","Bayon"
"1402","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Kimmi","Bayon"
"1403","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Spencer","Bayon"
"1404","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Jeremy","Bayon"
"1405","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Monica","Bayon"
"1406","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Kelly","Bayon"
"1407","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Stephen","Bayon"
"1408","Survivor: Cambodia",31,6,"Bunking with the Devil",13,"immunity","Kimmi","Bayon"
